Timestamp,V1,V2,V3
2026-01-26 10:16:56.057,318818.9375,-90782.171875,-227391.8125
2026-01-26 10:16:56.057,316331.40625,-75030.015625,-239418
2026-01-26 10:16:56.058,312461.90625,-59277.85546875,-251029.5
2026-01-26 10:16:56.058,307625.03125,-45045.64453125,-261258.671875
2026-01-26 10:16:56.058,302097.1875,-30951.607421875,-271211.375
2026-01-26 10:16:56.058,295187.375,-15337.626953125,-280334.6875
2026-01-26 10:16:56.058,287448.375,1105.41455078125,-287661
2026-01-26 10:16:56.058,278880.21875,18515.693359375,-295263.78125
2026-01-26 10:16:56.059,268930.0625,33853.3203125,-302175.375
2026-01-26 10:16:56.059,257874.359375,48085.53125,-308948.75
2026-01-26 10:16:56.059,248200.625,64804.9296875,-314754.5
2026-01-26 10:16:56.059,236592.125,81938.8515625,-318763.21875
2026-01-26 10:16:56.059,223878.0625,98520.0703125,-321942.5625
2026-01-26 10:16:56.059,210058.421875,113857.6953125,-324568.96875
2026-01-26 10:16:56.059,196515.1875,128780.796875,-325951.28125
2026-01-26 10:16:56.060,182142.765625,143289.359375,-328163
2026-01-26 10:16:56.060,168323.140625,158488.8125,-328715.9375
2026-01-26 10:16:56.060,153536.125,173273.734375,-328992.40625
2026-01-26 10:16:56.060,139301.90625,186676.875,-327610.09375
2026-01-26 10:16:56.060,124653.09375,198836.4375,-326642.46875
2026-01-26 10:16:56.060,111386.2421875,212515.953125,-323877.8125
2026-01-26 10:16:56.061,96184.6484375,225090.03125,-321942.5625
2026-01-26 10:16:56.061,79877.484375,237387.78125,-318763.21875
2026-01-26 10:16:56.061,63984.90234375,248718.28125,-314063.34375
2026-01-26 10:16:56.061,48645.109375,259357.890625,-309225.21875
2026-01-26 10:16:56.061,33996.296875,268477.5625,-303972.40625
2026-01-26 10:16:56.061,18794.701171875,278288.125,-297475.46875
2026-01-26 10:16:56.062,2902.123046875,286440.53125,-289734.5
2026-01-26 10:16:56.062,-13957.830078125,294454.8125,-279920
2026-01-26 10:16:56.062,-31370.568359375,300120.0625,-271211.375
2026-01-26 10:16:56.062,-45742.98828125,306752.53125,-261258.671875
2026-01-26 10:16:56.062,-61497.3671875,311726.90625,-251029.5
2026-01-26 10:16:56.062,-76698.96875,316563.09375,-238865.078125
2026-01-26 10:16:56.062,-93558.921875,320432.03125,-226285.953125
2026-01-26 10:16:56.063,-109451.5,323057.40625,-212600.96875
2026-01-26 10:16:56.063,-124100.3125,324024.625,-200021.84375
2026-01-26 10:16:56.063,-138749.125,325682.75,-186475.109375
2026-01-26 10:16:56.063,-153536.125,326926.34375,-172375.4375
2026-01-26 10:16:56.063,-167493.953125,327617.25,-156893.4375
2026-01-26 10:16:56.063,-182419.15625,325682.75,-143623.15625
2026-01-26 10:16:56.064,-194718.640625,324301,-128970.546875
2026-01-26 10:16:56.064,-206188.9375,324024.625,-114732.640625
2026-01-26 10:16:56.064,-219179.390625,321537.46875,-101324.1328125
2026-01-26 10:16:56.064,-232169.84375,318635.75,-85289.203125
2026-01-26 10:16:56.064,-245436.6875,313937.71875,-69807.2109375
2026-01-26 10:16:56.064,-256492.390625,309377.90625,-54325.21484375
2026-01-26 10:16:56.064,-265613.34375,305094.40625,-39534.3828125
2026-01-26 10:16:56.065,-273490.53125,300120.0625,-24052.384765625
2026-01-26 10:16:56.065,-282611.5,291691.25,-9123.318359375
2026-01-26 10:16:56.065,-291870.65625,282433.40625,7464.53369140625
2026-01-26 10:16:56.065,-299333.25,273037.40625,24052.384765625
2026-01-26 10:16:56.065,-304999.3125,264194.0625,40087.30859375
2026-01-26 10:16:56.065,-310388.96875,253692.640625,54463.44921875
2026-01-26 10:16:56.066,-314673.0625,243743.90625,71327.765625
2026-01-26 10:16:56.066,-318957.15625,230617.109375,87224.453125
2026-01-26 10:16:56.066,-322688.4375,217075.78125,103121.1484375
2026-01-26 10:16:56.066,-323655.8125,204087.15625,117497.2890625
2026-01-26 10:16:56.066,-324623.1875,190822.1875,132841.046875
2026-01-26 10:16:56.066,-326143.34375,176451.796875,147078.953125
2026-01-26 10:16:56.067,-326557.9375,162219.578125,162560.953125
2026-01-26 10:16:56.067,-327248.90625,147158.3125,176798.859375
2026-01-26 10:16:56.067,-325590.5625,133616.984375,190207.375
2026-01-26 10:16:56.067,-323794,119108.4140625,202095.328125
2026-01-26 10:16:56.067,-321444.6875,105981.6171875,215780.3125
2026-01-26 10:16:56.067,-319233.53125,90505.8125,228082.96875
2026-01-26 10:16:56.067,-317160.59375,74339.125,240247.390625
2026-01-26 10:16:56.068,-313291.09375,58586.97265625,251582.421875
2026-01-26 10:16:56.068,-307763.25,44907.46484375,262641
2026-01-26 10:16:56.068,-302511.78125,30675.25390625,271487.84375
2026-01-26 10:16:56.068,-295740.15625,15061.2734375,281025.875
2026-01-26 10:16:56.068,-288553.9375,-1796.298583984375,288352.15625
2026-01-26 10:16:56.068,-278880.21875,-18653.87109375,296507.84375
2026-01-26 10:16:56.069,-269759.25,-35096.91015625,302590.0625
2026-01-26 10:16:56.069,-258703.53125,-49052.76953125,309639.90625
2026-01-26 10:16:56.069,-248200.625,-65219.45703125,314892.71875
2026-01-26 10:16:56.069,-237559.5,-82353.3828125,319177.9375
2026-01-26 10:16:56.069,-224016.265625,-98658.25,322633.71875
2026-01-26 10:16:56.069,-210887.609375,-114134.0546875,325536.59375
2026-01-26 10:16:56.069,-196791.578125,-129057.1484375,326227.75
2026-01-26 10:16:56.070,-182695.546875,-143980.25,328163
2026-01-26 10:16:56.070,-168599.53125,-159041.515625,329545.34375
2026-01-26 10:16:56.070,-153950.71875,-173826.4375,328992.40625
2026-01-26 10:16:56.070,-139301.90625,-187367.765625,328715.9375
2026-01-26 10:16:56.070,-124929.484375,-199941.859375,326227.75
2026-01-26 10:16:56.070,-110418.875,-212377.765625,324983.65625
2026-01-26 10:16:56.071,-96184.6484375,-225642.75,321666.09375
2026-01-26 10:16:56.071,-80015.6796875,-237940.484375,319177.9375
2026-01-26 10:16:56.071,-63708.51171875,-249409.15625,314063.34375
2026-01-26 10:16:56.071,-47815.93359375,-259634.25,310054.59375
2026-01-26 10:16:56.071,-33305.31640625,-269306.625,304663.5625
2026-01-26 10:16:56.071,-18518.30859375,-278564.46875,298581.34375
2026-01-26 10:16:56.072,-2349.337646484375,-287545.96875,289458.03125
2026-01-26 10:16:56.072,14372.4189453125,-295145.6875,280472.9375
2026-01-26 10:16:56.072,31232.37109375,-301363.65625,270796.6875
2026-01-26 10:16:56.072,46295.7734375,-306614.375,261396.90625
2026-01-26 10:16:56.072,61220.9765625,-312279.625,250753.03125
2026-01-26 10:16:56.072,77113.5546875,-316424.90625,239556.234375
2026-01-26 10:16:56.072,93420.71875,-320293.875,225733.015625
2026-01-26 10:16:56.073,109589.6953125,-322642.875,213292.125
2026-01-26 10:16:56.073,123685.71875,-324439.15625,199607.15625
2026-01-26 10:16:56.073,138196.328125,-325544.59375,186336.875
2026-01-26 10:16:56.073,152845.140625,-326926.34375,171684.265625
2026-01-26 10:16:56.073,167908.546875,-326235.46875,158275.75
2026-01-26 10:16:56.073,181866.375,-325682.75,143346.6875
2026-01-26 10:16:56.074,194718.640625,-324439.15625,129661.7109375
2026-01-26 10:16:56.074,206050.734375,-324024.625,114456.1796875
2026-01-26 10:16:56.074,218903,-321261.09375,100632.96875
2026-01-26 10:16:56.074,232169.84375,-318635.75,85150.9765625
2026-01-26 10:16:56.074,244883.90625,-313799.5625,69807.2109375
2026-01-26 10:16:56.074,256216,-309516.0625,54048.75
2026-01-26 10:16:56.074,265336.96875,-304956.25,39396.1484375
2026-01-26 10:16:56.075,273628.75,-300120.0625,23914.154296875
2026-01-26 10:16:56.075,283026.09375,-291691.25,9123.318359375
2026-01-26 10:16:56.075,291317.875,-283262.46875,-7740.99755859375
2026-01-26 10:16:56.075,299886.03125,-272761.03125,-23914.154296875
2026-01-26 10:16:56.075,305413.90625,-262950.5,-39534.3828125
2026-01-26 10:16:56.075,309974.375,-254107.171875,-55569.3046875
2026-01-26 10:16:56.076,314396.65625,-242776.671875,-71466
2026-01-26 10:16:56.076,318404.34375,-231031.640625,-87086.2265625
2026-01-26 10:16:56.076,322135.65625,-217352.140625,-103259.3828125
2026-01-26 10:16:56.076,324208.59375,-203810.8125,-117635.515625
2026-01-26 10:16:56.076,324899.59375,-190684.015625,-132564.578125
2026-01-26 10:16:56.076,326005.15625,-176866.328125,-148046.578125
2026-01-26 10:16:56.077,326696.125,-161805.0625,-162560.953125
2026-01-26 10:16:56.077,326557.9375,-147572.84375,-177213.546875
2026-01-26 10:16:56.077,325866.96875,-133202.453125,-189654.4375
2026-01-26 10:16:56.077,323103.03125,-119799.3046875,-202648.265625
2026-01-26 10:16:56.077,321444.6875,-105428.9140625,-215365.609375
2026-01-26 10:16:56.077,319509.9375,-90782.171875,-228221.203125
2026-01-26 10:16:56.077,317160.59375,-74062.7734375,-239694.46875
2026-01-26 10:16:56.078,313014.6875,-59001.5,-251582.421875
2026-01-26 10:16:56.078,307348.65625,-44907.46484375,-262088.0625
2026-01-26 10:16:56.078,301820.78125,-30813.4296875,-271902.53125
2026-01-26 10:16:56.078,295740.15625,-15337.626953125,-280611.15625
2026-01-26 10:16:56.078,288001.15625,1519.945068359375,-288905.09375
2026-01-26 10:16:56.078,278742,18930.224609375,-296231.40625
2026-01-26 10:16:56.079,268930.0625,34267.8515625,-303143
2026-01-26 10:16:56.079,258427.140625,49467.30078125,-309225.21875
2026-01-26 10:16:56.079,248200.625,65357.63671875,-314754.5
2026-01-26 10:16:56.079,236730.328125,82491.5625,-319177.9375
2026-01-26 10:16:56.079,223463.46875,98796.421875,-322910.1875
2026-01-26 10:16:56.079,210058.421875,114134.0546875,-325260.125
2026-01-26 10:16:56.079,196376.984375,129333.5,-326642.46875
2026-01-26 10:16:56.080,182557.359375,144256.59375,-328163
2026-01-26 10:16:56.080,167355.765625,158765.171875,-329683.5625
2026-01-26 10:16:56.080,153950.71875,174102.796875,-328854.15625
2026-01-26 10:16:56.080,139025.515625,187091.40625,-328439.46875
2026-01-26 10:16:56.080,124929.484375,200080.03125,-326642.46875
2026-01-26 10:16:56.080,110142.4765625,212377.765625,-324983.65625
2026-01-26 10:16:56.081,95770.0625,226195.453125,-322080.78125
2026-01-26 10:16:56.081,79601.0859375,237940.484375,-318625
2026-01-26 10:16:56.081,63846.70703125,249547.328125,-314063.34375
2026-01-26 10:16:56.081,47815.93359375,259357.890625,-309501.6875
2026-01-26 10:16:56.081,33581.7109375,269721.15625,-303972.40625
2026-01-26 10:16:56.081,17689.130859375,278149.9375,-298581.34375
2026-01-26 10:16:56.082,2349.337646484375,287269.59375,-290010.9375
2026-01-26 10:16:56.082,-15063.400390625,294869.34375,-280334.6875
2026-01-26 10:16:56.082,-31923.353515625,301225.46875,-271211.375
2026-01-26 10:16:56.082,-47124.94921875,307167.0625,-260567.515625
2026-01-26 10:16:56.082,-61911.95703125,312694.15625,-250338.328125
2026-01-26 10:16:56.082,-77389.9453125,317253.96875,-238588.609375
2026-01-26 10:16:56.082,-94249.8984375,320293.875,-226700.640625
2026-01-26 10:16:56.083,-109866.0859375,323333.75,-212877.4375
2026-01-26 10:16:56.083,-124376.703125,324853.6875,-199883.625
2026-01-26 10:16:56.083,-139025.515625,326511.8125,-186060.40625
2026-01-26 10:16:56.083,-153397.9375,327202.71875,-171960.734375
2026-01-26 10:16:56.083,-168184.9375,327617.25,-157308.125
2026-01-26 10:16:56.083,-183248.34375,325544.59375,-143899.625
2026-01-26 10:16:56.084,-195409.625,324991.875,-128970.546875
2026-01-26 10:16:56.084,-206879.90625,324301,-114732.640625
2026-01-26 10:16:56.084,-219455.78125,322090.15625,-99665.34375
2026-01-26 10:16:56.084,-232722.625,318912.09375,-85289.203125
2026-01-26 10:16:56.084,-245713.078125,314628.625,-69392.515625
2026-01-26 10:16:56.084,-256354.203125,309654.25,-53910.51953125
2026-01-26 10:16:56.084,-266304.34375,305370.78125,-38981.453125
2026-01-26 10:16:56.085,-274734.3125,299981.875,-23775.921875
2026-01-26 10:16:56.085,-283164.28125,292658.5,-8155.69384765625
2026-01-26 10:16:56.085,-292423.4375,282571.59375,7879.22998046875
2026-01-26 10:16:56.085,-299609.65625,273590.09375,25020.009765625
2026-01-26 10:16:56.085,-305552.09375,263641.375,40225.54296875
2026-01-26 10:16:56.085,-310803.5625,253969,55845.76953125
2026-01-26 10:16:56.086,-314673.0625,242914.84375,71327.765625
2026-01-26 10:16:56.086,-319095.34375,230617.109375,87639.1484375
2026-01-26 10:16:56.086,-323103.03125,216937.609375,103259.3828125
2026-01-26 10:16:56.086,-324623.1875,203534.453125,118741.375
2026-01-26 10:16:56.086,-325314.1875,190407.65625,132702.8125
2026-01-26 10:16:56.086,-326281.53125,176866.328125,148875.96875
2026-01-26 10:16:56.087,-327663.5,161252.34375,162008.015625
2026-01-26 10:16:56.087,-327248.90625,147296.484375,177628.25
2026-01-26 10:16:56.087,-325866.96875,133064.28125,190483.828125
2026-01-26 10:16:56.087,-323932.21875,119522.9453125,203754.125
2026-01-26 10:16:56.087,-321997.46875,105290.734375,215642.078125
2026-01-26 10:16:56.087,-319786.3125,90782.171875,228774.125
2026-01-26 10:16:56.087,-317989.78125,73786.421875,240247.390625
2026-01-26 10:16:56.088,-313843.875,58172.44140625,251997.125
2026-01-26 10:16:56.088,-308316.03125,44078.40625,262088.0625
2026-01-26 10:16:56.088,-302511.78125,30260.72265625,272731.9375
2026-01-26 10:16:56.088,-296292.9375,14646.7431640625,280472.9375
2026-01-26 10:16:56.088,-288692.15625,-1658.121826171875,289043.3125
2026-01-26 10:16:56.088,-279156.59375,-18930.224609375,297199.03125
2026-01-26 10:16:56.089,-269482.84375,-35096.91015625,303419.46875
2026-01-26 10:16:56.089,-258979.9375,-49881.83203125,310054.59375
2026-01-26 10:16:56.089,-248615.203125,-65633.9921875,314754.5
2026-01-26 10:16:56.089,-236592.125,-82077.03125,319869.09375
2026-01-26 10:16:56.089,-223463.46875,-98934.6015625,323186.65625
2026-01-26 10:16:56.089,-210196.625,-113857.6953125,325951.28125
2026-01-26 10:16:56.089,-197067.96875,-129195.328125,327057.15625
2026-01-26 10:16:56.090,-182557.359375,-144256.59375,328577.71875
2026-01-26 10:16:56.090,-168323.140625,-159456.046875,329545.34375
2026-01-26 10:16:56.090,-153950.71875,-174102.796875,329545.34375
2026-01-26 10:16:56.090,-139163.703125,-188196.828125,328163
2026-01-26 10:16:56.090,-124376.703125,-200080.03125,327471.84375
2026-01-26 10:16:56.090,-110418.875,-212654.125,325121.90625
2026-01-26 10:16:56.091,-96046.453125,-226057.28125,322495.5
2026-01-26 10:16:56.091,-79739.2890625,-238216.828125,318625
2026-01-26 10:16:56.091,-63570.3125,-249961.859375,314616.25
2026-01-26 10:16:56.091,-47815.93359375,-260186.953125,309778.125
2026-01-26 10:16:56.091,-33305.31640625,-269721.15625,305492.9375
2026-01-26 10:16:56.091,-17965.5234375,-279117.1875,298028.40625
2026-01-26 10:16:56.092,-1658.35595703125,-287269.59375,290563.875
2026-01-26 10:16:56.092,14787.0078125,-295698.40625,280334.6875
2026-01-26 10:16:56.092,31785.15625,-301778.1875,271349.625
2026-01-26 10:16:56.092,46433.96875,-307719.78125,260982.203125
2026-01-26 10:16:56.092,61773.76171875,-312832.3125,250753.03125
2026-01-26 10:16:56.092,77389.9453125,-317115.8125,238588.609375
2026-01-26 10:16:56.092,94249.8984375,-320293.875,226838.875
2026-01-26 10:16:56.093,109589.6953125,-323748.28125,212324.5
2026-01-26 10:16:56.093,124100.3125,-324301,200160.078125
2026-01-26 10:16:56.093,138058.140625,-326511.8125,185507.484375
2026-01-26 10:16:56.093,153397.9375,-327064.53125,172098.96875
2026-01-26 10:16:56.093,167770.34375,-327479.0625,157169.90625
2026-01-26 10:16:56.093,182280.96875,-325406.40625,144176.078125
2026-01-26 10:16:56.094,194995.03125,-324715.53125,129385.25
2026-01-26 10:16:56.094,206603.515625,-323886.46875,114732.640625
2026-01-26 10:16:56.094,219179.390625,-322366.53125,100218.2734375
2026-01-26 10:16:56.094,232169.84375,-319326.625,84459.8125
2026-01-26 10:16:56.094,245022.109375,-314904.96875,68839.5859375
2026-01-26 10:16:56.094,256630.59375,-310068.78125,54048.75
2026-01-26 10:16:56.094,266304.34375,-304818.0625,39257.91796875
2026-01-26 10:16:56.095,274457.90625,-299843.6875,24052.384765625
2026-01-26 10:16:56.095,283164.28125,-292520.3125,8155.69384765625
2026-01-26 10:16:56.095,292008.84375,-283262.46875,-8293.92578125
2026-01-26 10:16:56.095,300024.25,-272899.21875,-24328.849609375
2026-01-26 10:16:56.095,305137.5,-264332.25,-40502.00390625
2026-01-26 10:16:56.095,310388.96875,-253692.640625,-55292.83984375
2026-01-26 10:16:56.096,315225.84375,-242500.3125,-71604.2265625
2026-01-26 10:16:56.096,318818.9375,-230202.578125,-87224.453125
2026-01-26 10:16:56.096,322273.84375,-216937.609375,-103259.3828125
2026-01-26 10:16:56.096,324623.1875,-203534.453125,-117911.984375
2026-01-26 10:16:56.096,323794,-191236.71875,-134085.140625
2026-01-26 10:16:56.096,326143.34375,-176589.96875,-147770.109375
2026-01-26 10:16:56.097,327387.125,-161528.703125,-162699.1875
2026-01-26 10:16:56.097,327801.71875,-147020.140625,-176660.625
2026-01-26 10:16:56.097,325590.5625,-133340.625,-190345.609375
2026-01-26 10:16:56.097,323655.8125,-119246.59375,-202648.265625
2026-01-26 10:16:56.097,321721.0625,-105567.0859375,-215780.3125
2026-01-26 10:16:56.097,319509.9375,-90505.8125,-228497.65625
2026-01-26 10:16:56.097,317298.78125,-74477.3046875,-240247.390625
2026-01-26 10:16:56.098,313843.875,-58586.97265625,-251305.953125
2026-01-26 10:16:56.098,307763.25,-44492.9375,-262641
2026-01-26 10:16:56.098,302649.96875,-30260.72265625,-271764.3125
2026-01-26 10:16:56.098,295463.75,-14923.0966796875,-281440.5625
2026-01-26 10:16:56.098,287724.78125,1796.298583984375,-289181.5625
2026-01-26 10:16:56.098,278051.03125,18930.224609375,-297060.78125
2026-01-26 10:16:56.099,269068.25,34820.55859375,-302866.53125
2026-01-26 10:16:56.099,258703.53125,49743.65625,-309778.125
2026-01-26 10:16:56.099,248062.421875,65772.1640625,-315169.1875
2026-01-26 10:16:56.099,236315.734375,82215.2109375,-319730.84375
2026-01-26 10:16:56.099,223739.859375,99625.484375,-322633.71875
2026-01-26 10:16:56.099,209367.453125,114272.2265625,-326089.53125
2026-01-26 10:16:56.100,196376.984375,129471.6796875,-326918.90625
2026-01-26 10:16:56.100,181866.375,144256.59375,-328715.9375
2026-01-26 10:16:56.100,168323.140625,160008.75,-328992.40625
2026-01-26 10:16:56.100,153397.9375,174102.796875,-329268.875
2026-01-26 10:16:56.100,139025.515625,187505.9375,-328439.46875
2026-01-26 10:16:56.100,124653.09375,199941.859375,-327333.625
2026-01-26 10:16:56.100,109589.6953125,212654.125,-325398.375
2026-01-26 10:16:56.101,95355.46875,226057.28125,-322633.71875
2026-01-26 10:16:56.101,79324.6953125,238631.359375,-318763.21875
2026-01-26 10:16:56.101,63017.52734375,249685.515625,-314478.03125
2026-01-26 10:16:56.101,47677.734375,260186.953125,-309639.90625
2026-01-26 10:16:56.101,33443.51171875,270273.84375,-304248.84375
2026-01-26 10:16:56.101,17689.130859375,279117.1875,-298304.875
2026-01-26 10:16:56.102,1658.35595703125,287822.3125,-290149.1875
2026-01-26 10:16:56.102,-15616.185546875,294869.34375,-280611.15625
2026-01-26 10:16:56.102,-31646.9609375,302192.6875,-270382
2026-01-26 10:16:56.102,-47124.94921875,307857.9375,-261120.4375
2026-01-26 10:16:56.102,-62464.7421875,313385.03125,-249923.640625
2026-01-26 10:16:56.102,-78495.515625,317392.15625,-238588.609375
2026-01-26 10:16:56.102,-95217.2734375,320570.21875,-226285.953125
2026-01-26 10:16:56.103,-110418.875,323333.75,-212877.4375
2026-01-26 10:16:56.103,-124653.09375,325130.0625,-199607.15625
2026-01-26 10:16:56.103,-139163.703125,326650,-186060.40625
2026-01-26 10:16:56.103,-153674.328125,328169.9375,-171131.34375
2026-01-26 10:16:56.103,-168875.921875,327202.71875,-157446.359375
2026-01-26 10:16:56.103,-183386.53125,326235.46875,-143070.21875
2026-01-26 10:16:56.104,-195962.40625,324853.6875,-129247.015625
2026-01-26 10:16:56.104,-207847.28125,324301,-114732.640625
2026-01-26 10:16:56.104,-220146.765625,322366.53125,-100218.2734375
2026-01-26 10:16:56.104,-233137.21875,319326.625,-85150.9765625
2026-01-26 10:16:56.104,-246127.671875,314766.78125,-69392.515625
2026-01-26 10:16:56.104,-256906.984375,310068.78125,-53495.82421875
2026-01-26 10:16:56.105,-266718.9375,304956.25,-39257.91796875
2026-01-26 10:16:56.105,-275287.09375,299705.53125,-23499.45703125
2026-01-26 10:16:56.105,-284269.875,291553.09375,-9261.55078125
2026-01-26 10:16:56.105,-292147.0625,283400.65625,8570.390625
2026-01-26 10:16:56.105,-300024.25,273037.40625,24467.08203125
2026-01-26 10:16:56.105,-305690.28125,264608.59375,41469.62890625
2026-01-26 10:16:56.105,-310250.78125,254107.171875,55845.76953125
2026-01-26 10:16:56.106,-316055.03125,242638.5,70913.0703125
2026-01-26 10:16:56.106,-319786.3125,230064.40625,87500.921875
2026-01-26 10:16:56.106,-323103.03125,217075.78125,103535.84375
2026-01-26 10:16:56.106,-325037.78125,203396.28125,118326.6796875
2026-01-26 10:16:56.106,-325037.78125,191236.71875,134085.140625
2026-01-26 10:16:56.106,-326557.9375,176728.15625,148184.8125
2026-01-26 10:16:56.107,-327663.5,161805.0625,162975.640625
2026-01-26 10:16:56.107,-327939.90625,146743.78125,177075.328125
2026-01-26 10:16:56.107,-326281.53125,132787.921875,190069.140625
2026-01-26 10:16:56.107,-324346.8125,119799.3046875,203201.1875
2026-01-26 10:16:56.107,-322135.65625,105567.0859375,215918.546875
2026-01-26 10:16:56.107,-319786.3125,90782.171875,229327.0625
2026-01-26 10:16:56.107,-317436.96875,74477.3046875,240662.09375
2026-01-26 10:16:56.108,-313705.6875,58586.97265625,252135.359375
2026-01-26 10:16:56.108,-308454.21875,43940.2265625,262364.53125
2026-01-26 10:16:56.108,-302788.15625,29984.369140625,272455.46875
2026-01-26 10:16:56.108,-296016.5625,14094.03515625,281025.875
2026-01-26 10:16:56.108,-287724.78125,-1519.945068359375,290425.65625
2026-01-26 10:16:56.108,-278880.21875,-19206.578125,296784.3125
2026-01-26 10:16:56.109,-269206.46875,-34958.734375,303972.40625
2026-01-26 10:16:56.109,-259256.328125,-50296.36328125,309916.375
2026-01-26 10:16:56.109,-248338.8125,-66186.6953125,315860.34375
2026-01-26 10:16:56.109,-236730.328125,-83044.265625,319454.375
2026-01-26 10:16:56.109,-224016.265625,-99072.78125,323186.65625
2026-01-26 10:16:56.109,-210058.421875,-114686.7578125,325674.84375
2026-01-26 10:16:56.110,-195962.40625,-128780.796875,328163
2026-01-26 10:16:56.110,-182695.546875,-144394.78125,328577.71875
2026-01-26 10:16:56.110,-168323.140625,-159179.6875,329821.78125
2026-01-26 10:16:56.110,-154227.109375,-174931.859375,329130.625
2026-01-26 10:16:56.110,-139440.109375,-188058.65625,328992.40625
2026-01-26 10:16:56.110,-125205.8828125,-200218.203125,326918.90625
2026-01-26 10:16:56.110,-110280.671875,-212792.296875,325951.28125
2026-01-26 10:16:56.111,-95079.078125,-225780.921875,322633.71875
2026-01-26 10:16:56.111,-79877.484375,-239045.890625,319039.6875
2026-01-26 10:16:56.111,-63570.3125,-250376.390625,314201.5625
2026-01-26 10:16:56.111,-47815.93359375,-260463.296875,310192.84375
2026-01-26 10:16:56.111,-33719.90625,-270688.375,303972.40625
2026-01-26 10:16:56.111,-17965.5234375,-278840.8125,298857.8125
2026-01-26 10:16:56.112,-1796.5523681640625,-287684.125,290149.1875
2026-01-26 10:16:56.112,15754.3818359375,-295283.875,280749.40625
2026-01-26 10:16:56.112,31646.9609375,-302469.0625,270658.46875
2026-01-26 10:16:56.112,46848.55859375,-307581.59375,261535.140625
2026-01-26 10:16:56.112,61773.76171875,-312970.5,250061.875
2026-01-26 10:16:56.112,77113.5546875,-317668.5,239003.296875
2026-01-26 10:16:56.112,93973.5078125,-320570.21875,226147.71875
2026-01-26 10:16:56.113,110142.4765625,-323195.59375,213153.90625
2026-01-26 10:16:56.113,123962.109375,-325268.21875,199330.6875
2026-01-26 10:16:56.113,138334.53125,-326373.65625,186198.640625
2026-01-26 10:16:56.113,153397.9375,-327479.0625,171822.5
2026-01-26 10:16:56.113,167770.34375,-327755.40625,157031.671875
2026-01-26 10:16:56.113,182557.359375,-326235.46875,143346.6875
2026-01-26 10:16:56.114,195409.625,-324991.875,129661.7109375
2026-01-26 10:16:56.114,207570.890625,-323748.28125,115423.8046875
2026-01-26 10:16:56.114,219317.578125,-322228.34375,99527.109375
2026-01-26 10:16:56.114,232860.828125,-318773.90625,85565.671875
2026-01-26 10:16:56.114,245298.5,-315043.15625,68977.8203125
2026-01-26 10:16:56.114,256216,-309930.59375,53772.2890625
2026-01-26 10:16:56.115,265889.75,-305232.59375,39119.68359375
2026-01-26 10:16:56.115,274872.5,-299152.8125,24605.314453125
2026-01-26 10:16:56.115,283164.28125,-292382.15625,8155.69384765625
2026-01-26 10:16:56.115,292423.4375,-282571.59375,-8017.4619140625
2026-01-26 10:16:56.115,299609.65625,-273175.5625,-24743.546875
2026-01-26 10:16:56.115,305413.90625,-264055.90625,-40502.00390625
2026-01-26 10:16:56.115,310112.5625,-254521.703125,-56260.46484375
2026-01-26 10:16:56.116,315364.03125,-242085.78125,-71189.53125
2026-01-26 10:16:56.116,319371.71875,-229788.046875,-87500.921875
2026-01-26 10:16:56.116,322273.84375,-216523.078125,-103397.609375
2026-01-26 10:16:56.116,324208.59375,-203396.28125,-118188.4453125
2026-01-26 10:16:56.116,324761.375,-190684.015625,-132841.046875
2026-01-26 10:16:56.116,325866.96875,-177280.859375,-148599.515625
2026-01-26 10:16:56.117,327525.3125,-161943.234375,-162975.640625
2026-01-26 10:16:56.117,327110.71875,-147158.3125,-176937.09375
2026-01-26 10:16:56.117,326419.75,-132926.09375,-189654.4375
2026-01-26 10:16:56.117,323379.4375,-119799.3046875,-203062.953125
2026-01-26 10:16:56.117,322273.84375,-105705.265625,-215365.609375
2026-01-26 10:16:56.117,319509.9375,-91058.5234375,-228774.125
2026-01-26 10:16:56.117,317160.59375,-74615.484375,-240938.546875
2026-01-26 10:16:56.118,312876.5,-59139.6796875,-251720.65625
2026-01-26 10:16:56.118,308730.625,-44078.40625,-262088.0625
2026-01-26 10:16:56.118,301959,-30398.900390625,-272870.15625
2026-01-26 10:16:56.118,294081.8125,-16166.6875,-282408.1875
2026-01-26 10:16:56.118,287448.375,1796.298583984375,-289319.78125
2026-01-26 10:16:56.118,278051.03125,18930.224609375,-297060.78125
2026-01-26 10:16:56.119,268930.0625,34267.8515625,-304110.625
2026-01-26 10:16:56.119,258841.734375,49881.83203125,-309778.125
2026-01-26 10:16:56.119,248062.421875,66048.515625,-315307.4375
2026-01-26 10:16:56.119,236177.53125,82906.09375,-319454.375
2026-01-26 10:16:56.119,223601.671875,99625.484375,-323186.65625
2026-01-26 10:16:56.119,209643.84375,114548.5859375,-325813.0625
2026-01-26 10:16:56.120,195409.625,129333.5,-327886.53125
2026-01-26 10:16:56.120,182004.578125,144394.78125,-328715.9375
2026-01-26 10:16:56.120,168461.328125,160285.109375,-329268.875
2026-01-26 10:16:56.120,153397.9375,174240.96875,-329545.34375
2026-01-26 10:16:56.120,139163.703125,188058.65625,-328163
2026-01-26 10:16:56.120,124514.8984375,200218.203125,-327195.375
2026-01-26 10:16:56.120,109727.890625,213483.1875,-325260.125
